regla_idx,activacion_media,magnitud_parametros,importancia_total,bias,Contraste_condicion,ASM_condicion,Homogeneidad_condicion,Energía_condicion,Media_condicion,Entropía_condicion,Varianza_condicion,Contraste_parametro,ASM_parametro,Homogeneidad_parametro,Energía_parametro,Media_parametro,Entropía_parametro,Varianza_parametro
46,1.9352478972758241e-19,1.1895139159804263e-16,2.3020043046814513e-35,-2.9119633169752946e-17,bajo,alto,bajo,alto,alto,alto,bajo,2.858756113234186e-17,-5.557569547106374e-17,-4.852429354647136e-17,-5.134962700288409e-17,3.676948785817265e-17,5.1141532066557564e-17,2.0898113589403813e-17
21,5.364215035120438e-17,2.0828889351248404e-19,1.1173064142282667e-35,-4.874644586917645e-20,bajo,bajo,alto,bajo,alto,bajo,alto,-6.367338528699402e-20,6.910941837455891e-20,8.27038876875084e-20,6.949808859452433e-20,-8.572876366542717e-20,-7.918070380664005e-20,-8.299827312640114e-20
47,1.3430288006365568e-19,8.280931904477284e-17,1.1121530043823124e-35,-2.0277059474493146e-17,bajo,alto,bajo,alto,alto,alto,alto,1.9920013273091816e-17,-3.867215066120592e-17,-3.376926736009776e-17,-3.573340971025396e-17,2.562703966530364e-17,3.559130694052299e-17,1.4599853932950157e-17
22,4.536262321758335e-17,2.439980490718818e-19,1.1068391565873185e-35,6.291499470503783e-20,bajo,bajo,alto,bajo,alto,alto,bajo,7.376856905334008e-20,-1.093420663235844e-19,-9.429762392129159e-20,-1.1251068055675852e-19,3.144499312678571e-20,8.712269241782406e-20,-8.971853710711223e-20
29,4.55192611780784e-17,2.1338650966102225e-19,9.713196265138623e-36,-5.1428773446928797e-20,bajo,bajo,alto,alto,alto,bajo,alto,-6.666944779973532e-20,7.408230244344595e-20,8.647168478714336e-20,7.464552576680163e-20,-8.567803286817916e-20,-8.259647304470379e-20,-7.578701405451724e-20
30,3.395483624873188e-17,1.0380871905748748e-19,3.5248080567876e-36,2.0004844691933654e-20,bajo,bajo,alto,alto,alto,alto,bajo,2.1573470986209125e-20,-3.934234723894717e-20,-2.72456939282142e-20,-4.095810837432847e-20,-7.742236300208399e-21,2.4375671327457984e-20,-7.272421432865116e-20
20,4.35771696150185e-18,3.452825336415372e-20,1.5046435533600601e-37,9.080714825349921e-21,bajo,bajo,alto,bajo,alto,bajo,bajo,1.0743412598983655e-20,-1.5561023016174954e-20,-1.3759320776183597e-20,-1.5989513975722187e-20,5.4415713771899126e-21,1.2753694119051186e-20,-1.0720245749087542e-20
28,3.83482879117763e-18,1.5021557439120934e-20,5.760510095586947e-38,3.4040727378865875e-21,bajo,bajo,alto,alto,alto,bajo,bajo,3.833046777073913e-21,-6.303593093017617e-21,-4.873895372136617e-21,-6.526662232193861e-21,2.090701072393285e-22,4.4361730204613945e-21,-8.576504290532332e-21
19,3.4658926164064736e-19,2.436617965638486e-21,8.445056216109792e-40,6.319131974879302e-22,bajo,bajo,alto,bajo,bajo,alto,alto,7.429482285752706e-22,-1.0942734711888026e-21,-9.507383753576185e-22,-1.1256098783357496e-21,3.346490643621773e-22,8.792976604219646e-22,-8.557633392097405e-22
27,3.181793659296428e-19,1.0382989623018874e-21,3.3036530547062064e-40,2.1083319597641994e-22,bajo,bajo,alto,alto,bajo,alto,alto,2.3053546252668875e-22,-4.0700213184885224e-22,-2.9180842205925045e-22,-4.230190990062415e-22,-5.173676668317083e-23,2.6255163553390656e-22,-6.921772866271471e-22
18,2.904292512383604e-20,3.2932385871468722e-21,9.56452817014342e-41,8.959929056376408e-22,bajo,bajo,alto,bajo,bajo,alto,bajo,1.0919716812311573e-21,-1.4585868237167927e-21,-1.4045924907277313e-21,-1.4906823052638575e-21,8.375551004774461e-22,1.3153420370867288e-21,-3.100038852826716e-22
26,2.6837662700610407e-20,1.8837386376247704e-21,5.055514217268097e-41,5.123631894383255e-22,bajo,bajo,alto,alto,bajo,alto,bajo,6.235490514227675e-22,-8.362087279241283e-22,-8.019084512490201e-22,-8.548452450139093e-22,4.70633793839601e-22,7.505958125417837e-22,-1.9796202157404238e-22
17,3.8828807015544734e-20,3.4332119511432094e-22,1.3330752429440147e-41,9.06040367352069e-23,bajo,bajo,alto,bajo,bajo,bajo,alto,1.0738759245518533e-22,-1.5482020131694296e-22,-1.3758762049765686e-22,-1.590378543895582e-22,5.611282469943017e-23,1.2761417606119348e-22,-1.024770331454973e-22
25,3.6113010443836736e-20,1.5065251748069723e-22,5.4405159371707155e-42,3.5002057069533287e-23,bajo,bajo,alto,alto,bajo,bajo,alto,3.968916860297182e-23,-6.414970077494372e-23,-5.052059273222082e-23,-6.635498060832936e-23,4.7517285667736406e-24,4.610608449202437e-23,-8.171266191453017e-23
16,3.2709417453294003e-21,4.331620270262542e-22,1.4168477566916766e-42,1.178554318695375e-22,bajo,bajo,alto,bajo,bajo,bajo,bajo,1.436776225384994e-22,-1.9175117807977387e-22,-1.8481922226528733e-22,-1.95958882886894e-22,1.1058224082450914e-22,1.7309328268835475e-22,-3.9748209071805265e-23
24,3.0466343442652597e-21,2.486425960172013e-22,7.575230724732779e-43,6.763703027637628e-23,bajo,bajo,alto,alto,bajo,bajo,bajo,8.235670473392824e-23,-1.1028634858931114e-22,-1.059214802744758e-22,-1.127330836540919e-22,6.252433117865582e-23,9.916084098151009e-23,-2.514745876974529e-23
119,3.322812444853375e-73,1.8058594891069276e-75,6.000532384061057e-148,-4.4999325457714683e-76,alto,alto,alto,bajo,alto,alto,alto,-5.778404135284428e-76,6.614932737056287e-76,7.485364111984756e-76,6.681839383755777e-76,-6.978009887233719e-76,-7.129080466676627e-76,-5.340608891393191e-76
127,3.103788058865653e-73,1.6868310658412522e-75,5.2355661194817006e-148,-4.2033340740093614e-76,alto,alto,alto,alto,alto,alto,alto,-5.3975383357338664e-76,6.178933334609094e-76,6.991989104351935e-76,6.24143037206082e-76,-6.518067408066862e-76,-6.659188423480252e-76,-4.988576146712486e-76
117,3.772746470475434e-74,2.0503838587739835e-76,7.735578466309347e-150,-5.109249514050612e-77,alto,alto,alto,bajo,alto,bajo,alto,-6.5608340771090995e-77,7.510631780472517e-77,8.498926570542271e-77,7.586597813498196e-77,-7.92287765528489e-77,-8.094400210784252e-77,-6.063770143884176e-77
125,3.52406452015375e-74,1.9152392037940122e-76,6.749426525697996e-150,-4.77249268479893e-77,alto,alto,alto,alto,alto,bajo,alto,-6.128400221002149e-77,7.015600143510009e-77,7.938750070594546e-77,7.086559588998464e-77,-7.40065866849286e-77,-7.560886118339115e-77,-5.664068554694002e-77
118,2.802387096343998e-74,1.5229010357179393e-76,4.267758211504863e-150,-3.7947843426615e-77,alto,alto,alto,bajo,alto,alto,bajo,-4.872939499933108e-77,5.5783054015132626e-77,6.312426015303877e-77,5.634720416688161e-77,-5.884754641990354e-77,-6.011979762641252e-77,-4.504253933055439e-77
126,2.61766673362557e-74,1.42256515287652e-76,3.72380147709984e-150,-3.5447884183454335e-77,alto,alto,alto,alto,alto,alto,bajo,-4.551907293932671e-77,5.210834194953043e-77,5.896558089981078e-77,5.263535440146579e-77,-5.496992077697429e-77,-5.615902166739586e-77,-4.2073152698978166e-77
116,3.181851580724563e-75,1.729090201086243e-77,5.501708389541614e-152,-4.3085580647782765e-78,alto,alto,alto,bajo,alto,bajo,bajo,-5.532688360158427e-78,6.333538614140382e-78,7.167068155060183e-78,6.397590243181766e-78,-6.681528933300146e-78,-6.825946002062429e-78,-5.1141835434123185e-78
124,2.9721186783708476e-75,1.615177659340012e-77,4.800499690211755e-152,-4.0247392491507543e-78,alto,alto,alto,alto,alto,bajo,bajo,-5.168220712290789e-78,5.916355151074749e-78,6.694933275744024e-78,5.976191131972846e-78,-6.241287702221995e-78,-6.376278402815443e-78,-4.777029100832388e-78
115,2.6433235056545195e-76,1.436456588923023e-78,3.797019466352538e-154,-3.5793787956755357e-79,alto,alto,alto,bajo,bajo,alto,alto,-4.5963348488225796e-79,5.261658777072762e-79,5.954111347547519e-79,5.31487120379676e-79,-5.550722839468888e-79,-5.670719763480039e-79,-4.2485961170474244e-79
123,2.4690878771772868e-76,1.341817645669258e-78,3.313065682304533e-154,-3.3435782063482634e-79,alto,alto,alto,alto,bajo,alto,alto,-4.293531230366558e-79,4.91505425973125e-79,5.561856834660837e-79,4.964763904423551e-79,-5.1849750294635636e-79,-5.297131731356607e-79,-3.9685101344585887e-79
113,3.0012495725216186e-77,1.630941055298744e-79,4.894861145023312e-156,-4.063986561240472e-80,alto,alto,alto,bajo,bajo,bajo,alto,-5.2186312812734155e-80,5.974018210417176e-80,6.760237459681603e-80,6.034433651775243e-80,-6.302268215902283e-80,-6.4384791498776454e-80,-4.8239072700594346e-80
121,2.803421117016521e-77,1.523496640900213e-79,4.271002654803392e-156,-3.796284580103908e-80,alto,alto,alto,alto,bajo,bajo,alto,-4.874859708058587e-80,5.580525880103952e-80,6.314912396145133e-80,5.6369652076896e-80,-5.887022073337715e-80,-6.014345404960424e-80,-4.505887674221461e-80
114,2.2293210822950763e-77,1.2104631365741393e-79,2.6985109897057527e-156,-3.0157614114447692e-80,alto,alto,alto,bajo,bajo,alto,bajo,-3.872773687892539e-80,4.4326903841290154e-80,5.0168392144798185e-80,4.477463443383152e-80,-4.678468830643653e-80,-4.778130054490902e-80,-3.584021696759098e-80
122,2.0823745562829358e-77,1.1310651013568156e-79,2.3553011885650125e-156,-2.8181350076622078e-80,alto,alto,alto,alto,bajo,alto,bajo,-3.618913579631008e-80,4.142386473722383e-80,4.6879733295751955e-80,4.1842487937758285e-80,-4.371198585814227e-80,-4.4648843461636774e-80,-3.347452617519572e-80
112,2.5311880872713677e-78,1.3741752654998023e-80,3.4782960618560682e-158,-3.423542850113688e-81,alto,alto,alto,bajo,bajo,bajo,bajo,-4.396473639987608e-81,5.031977153287168e-81,5.695252778768329e-81,5.082792709210668e-81,-5.311416264964646e-81,-5.424277427965328e-81,-4.0694878734469873e-81
120,2.364343882300494e-78,1.2841061701305698e-80,3.03606856757253e-158,-3.1993940872753447e-81,alto,alto,alto,alto,bajo,bajo,bajo,-4.108529352867657e-81,4.702749372109512e-81,5.322229620474053e-81,4.75026836224129e-81,-4.962767637923194e-81,-5.068966055801009e-81,-3.8008184436451905e-81
55,9.971286084545893e-87,5.4190624861387326e-89,5.403502235931982e-175,-1.3503464911187423e-89,bajo,alto,alto,bajo,alto,alto,alto,-1.7339933531979863e-89,1.9850160278610248e-89,2.246221012748386e-89,2.0050930916439165e-89,-2.0939829015271692e-89,-2.1393072567924895e-89,-1.6026459146286023e-89
63,9.314025149086143e-87,5.061901689901193e-89,4.714667964194136e-175,-1.2613493971282317e-89,bajo,alto,alto,alto,alto,alto,alto,-1.619710580463619e-89,1.8541915969237788e-89,2.0981785897749124e-89,1.87294567514345e-89,-1.9559682894700688e-89,-1.9983109585950272e-89,-1.4970036876168393e-89
53,1.132147390433581e-87,6.152825468212255e-90,6.96590529762978e-177,-1.5331879504752255e-90,bajo,alto,alto,bajo,alto,bajo,alto,-1.968782246279381e-90,2.2537930151042257e-90,2.550367421094289e-90,2.2765884663270985e-90,-2.377518601025537e-90,-2.4289772945054056e-90,-1.819657945758901e-90
61,1.0575214849147192e-87,5.747310324731814e-90,6.077904148876085e-177,-1.4321423310918008e-90,bajo,alto,alto,alto,alto,bajo,alto,-1.8390275972004104e-90,2.1052577841342975e-90,2.3822826341347295e-90,2.126551189871463e-90,-2.220818026261887e-90,-2.2688924983553243e-90,-1.6997102942662458e-90
54,8.409563886980656e-88,4.56945965387906e-90,3.8427162888276475e-177,-1.138597573915491e-90,bajo,alto,alto,bajo,alto,alto,bajo,-1.4621004436779675e-90,1.6737054788834707e-90,1.8940127072652032e-90,1.6906291208569613e-90,-1.7657743004126284e-90,-1.8038691779070887e-90,-1.351708365396136e-90
62,7.855244421187482e-88,4.26859280469863e-90,3.3530839815429942e-177,-1.0636447261337508e-90,bajo,alto,alto,alto,alto,alto,bajo,-1.3658455385113521e-90,1.563541829538731e-90,1.7693225445866599e-90,1.5793533764463055e-90,-1.6494769820144547e-90,-1.685111157990082e-90,-1.2625822973774594e-90
52,9.54828267485182e-89,5.188034877741333e-91,4.953682353966455e-179,-1.292723533957151e-91,bajo,alto,alto,bajo,alto,bajo,bajo,-1.6600203424714696e-91,1.9002587936546227e-91,2.150399718382455e-91,1.919472319866208e-91,-2.0048266817201798e-91,-2.0480548898271034e-91,-1.5347537086123264e-91
60,8.918904142664034e-89,4.846496242050048e-91,4.3225435410625846e-179,-1.2076416581081861e-91,bajo,alto,alto,alto,alto,bajo,bajo,-1.550756412583018e-91,1.7752108303460625e-91,2.0088572396242793e-91,1.7931623798471058e-91,-1.872801181953377e-91,-1.9132458203265276e-91,-1.4335536057814273e-91
51,7.932236744289905e-90,4.310064872984756e-92,3.4188454955762883e-181,-1.0739612053181692e-92,bajo,alto,alto,bajo,bajo,alto,alto,-1.3790999303390216e-92,1.5786904453460433e-92,1.786493501359077e-92,1.594653167729024e-92,-1.6655397359648053e-92,-1.7014674631049758e-92,-1.2749880402935716e-92
59,7.4093804703603e-90,4.02628849238009e-92,2.9832303323477457e-181,-1.003266620617512e-92,bajo,alto,alto,alto,bajo,alto,alto,-1.2883132655788535e-92,1.4747860714886921e-92,1.668886943886549e-92,1.4896999589519658e-92,-1.5558472383731306e-92,-1.589455950961638e-92,-1.1909196599798053e-92
49,9.006321813894235e-91,4.893519866145815e-93,4.407261471719385e-183,-1.2193360363926556e-93,bajo,alto,alto,bajo,bajo,bajo,alto,-1.565782304918277e-93,1.792379828924315e-93,2.028323365467839e-93,1.8105023590908777e-93,-1.8910206778076436e-93,-1.9317888639560573e-93,-1.4476445514044286e-93
57,8.412666828635112e-91,4.571384311936921e-93,3.845753316197468e-183,-1.139088559646338e-93,bajo,alto,alto,alto,bajo,bajo,alto,-1.4627264885715807e-93,1.6744379403968483e-93,1.8948229348305557e-93,1.6913703036471465e-93,-1.766493895013719e-93,-1.8046391455287474e-93,-1.3521871168524177e-93
50,6.689874739897473e-91,3.627840448146138e-93,2.426979817443118e-183,-9.036244328623961e-94,bajo,alto,alto,bajo,bajo,alto,bajo,-1.1604998580392743e-93,1.3279780080568173e-93,1.5033404683557103e-93,1.3413661434646e-93,-1.4026331626052858e-93,-1.4318418203882093e-93,-1.0758983265465979e-93
58,6.248909085525115e-91,3.391472732902364e-93,2.1193004773944274e-183,-8.448824290902339e-94,bajo,alto,alto,alto,bajo,alto,bajo,-1.0850075661829056e-93,1.2417745316301093e-93,1.4055371143895013e-93,1.2543088677437002e-93,-1.310966317780668e-93,-1.338670270151164e-93,-1.0047484654313448e-93
48,7.595734625021662e-92,4.11770533370068e-94,3.1276996978826634e-185,-1.0255743353365762e-94,bajo,alto,alto,bajo,bajo,bajo,bajo,-1.3171423574687697e-94,1.507135284566047e-94,1.7062634195271477e-94,1.5223220258306633e-94,-1.5921687792428909e-94,-1.6251235770467735e-94,-1.2216981921280103e-94
56,7.095058845749329e-92,3.849898370130922e-94,2.731525548623332e-185,-9.590466395118306e-95,bajo,alto,alto,alto,bajo,bajo,bajo,-1.2316335539417871e-94,1.4095322701715515e-94,1.5954814441072814e-94,1.42375548756677e-94,-1.4882512996975337e-94,-1.5195839533749852e-94,-1.1408665664547527e-94
