regla_idx,activacion_media,magnitud_parametros,importancia_total,bias,Contraste_condicion,ASM_condicion,Homogeneidad_condicion,Energía_condicion,Media_condicion,Entropía_condicion,Varianza_condicion,Contraste_parametro,ASM_parametro,Homogeneidad_parametro,Energía_parametro,Media_parametro,Entropía_parametro,Varianza_parametro
70,0.00022319906125338197,0.07318473441742379,1.6334764020047064e-05,0.0004722774607448,alto,bajo,bajo,bajo,alto,alto,bajo,0.007129118773411215,0.00022254396050582918,0.0003701788024769135,0.00032825111028058664,0.006637691376323691,0.0012713279540413785,-0.0725188833528062
39,8.829136273248695e-05,0.0868981777945964,7.672358536454852e-06,8.502585071877958e-05,bajo,alto,bajo,bajo,alto,alto,alto,-0.04056477626113163,5.278053819029745e-05,4.602761203234973e-05,6.789649474853083e-05,0.0007560770604121754,0.0002477537416492027,-0.07684492470431775
55,8.658269036745559e-05,0.07280886543069251,6.30398745159139e-06,9.543242933496397e-05,bajo,alto,alto,bajo,alto,alto,alto,-0.034553550921984484,5.764929287487845e-05,5.394460510148513e-05,7.511253737952892e-05,0.0009587672301908462,0.00027778767864395065,-0.06407936969639443
41,1.8348725014256646e-05,0.2844103047835075,5.218566473693501e-06,-0.0002675969224990285,bajo,alto,bajo,alto,bajo,bajo,alto,-0.09699770490307331,-0.0001829164222372624,-0.00022740093826922837,-0.00022145371703804253,-0.0030473248858669116,-0.0005209231441476112,-0.2673404259389811
57,1.7097484509368433e-05,0.26247975727544925,4.48774358403978e-06,-0.00024669227014964193,bajo,alto,alto,alto,bajo,bajo,alto,-0.08942123508170771,-0.00016887589262176722,-0.00020975171760281662,-0.00020431298077235388,-0.00280645617002422,-0.00047891537071297784,-0.24676139289595878
23,2.9970065070572702e-05,0.14217730267605283,4.261063012759814e-06,3.623982446763633e-05,bajo,bajo,alto,bajo,alto,alto,alto,-0.037522127871219696,4.059784342912205e-05,2.8029821629637606e-05,4.421966650947531e-05,-0.00046547287206276524,-6.198996058011188e-05,-0.13713587825928109
7,3.036182260826379e-05,0.137025972296465,4.160358263590139e-06,3.6998491654894586e-05,bajo,bajo,bajo,bajo,alto,alto,alto,-0.03641703685739182,3.93270512245264e-05,2.7545454709042e-05,4.346586794838329e-05,-0.0003576494263852674,-4.72562753208618e-05,-0.132097618451326
34,0.00016784032017886193,0.019108420539423732,3.2071634214492207e-06,-0.00026522728070354693,bajo,alto,bajo,bajo,bajo,alto,bajo,-0.010124697234594351,-0.00015248635638513827,-0.00021240508033617698,-0.00020127010757438031,-0.00484247407850784,-0.0006252114873816117,0.015446765798723863
50,0.0001592973918099951,0.018968364669453827,3.0216110187448545e-06,-0.0002525421229047786,bajo,alto,alto,bajo,bajo,alto,bajo,-0.009351092768751759,-0.00014556765598482268,-0.00020250363261153996,-0.00019189413306330833,-0.004574605156673453,-0.0005920236061053805,0.015840316266668993
21,4.811922194199367e-05,0.019721246849191965,9.489710541091116e-07,0.00012476379457029705,bajo,bajo,alto,bajo,alto,bajo,alto,0.008799483067732889,5.460815052796441e-05,7.193448472185798e-05,8.369062140447592e-05,0.0026997199570991484,0.0004304488433032669,0.01743537135335071
104,7.292961981720167e-06,0.09214783747182465,6.720306753797461e-07,9.758177854530422e-05,alto,alto,bajo,alto,bajo,bajo,bajo,0.03615228177802951,5.394976166103148e-05,7.681769230319111e-05,7.262101866544244e-05,0.0012191678937865011,0.0002590979425940947,0.08475057146313633
120,6.892234758419064e-06,0.08869440295954512,6.113026469550035e-07,9.378194069466854e-05,alto,alto,alto,alto,bajo,bajo,bajo,0.0347548164376973,5.191260383297651e-05,7.385454413150818e-05,6.983347593205326e-05,0.0011727761637680201,0.00024871746295207134,0.0815925288567928
5,4.8856896138139804e-05,0.004832264592152507,2.3608944929080553e-07,0.00011196665749320463,bajo,bajo,bajo,bajo,alto,bajo,alto,0.0019929967219310465,4.764271341403735e-05,6.177566163401695e-05,7.418329179019764e-05,0.002522231473432974,0.0003963726268065165,0.00358271636281785
16,2.27832931290361e-05,0.009338693126217346,2.1276618293672433e-07,-5.0833939303936734e-05,bajo,bajo,alto,bajo,bajo,bajo,bajo,-0.0034683080375012025,-3.1441934132233994e-05,-4.282690795790871e-05,-4.004091528466599e-05,-0.0004524321349960729,-9.806094789981821e-05,0.008657985202853742
0,2.3918245398457245e-05,0.008747640866373708,2.092282208994995e-07,-5.482994928301434e-05,bajo,bajo,bajo,bajo,bajo,bajo,bajo,-0.0042189451818729,-3.377483326045486e-05,-4.608524190926862e-05,-4.3096714664749534e-05,-0.0004999307029683706,-0.00010725371409375708,0.007645401230374281
2,5.5010333478567004e-06,0.016305865299473213,8.969910877806153e-08,2.778909246561878e-06,bajo,bajo,bajo,bajo,bajo,alto,bajo,0.004651370231571576,6.267701906578771e-07,1.3867441333303976e-06,1.464523904093351e-06,0.00012096142722697878,1.8021819066925404e-05,0.01562789267615785
18,5.244933397626317e-06,0.016084522960055622,8.436225165808304e-08,3.1798885750440906e-06,bajo,bajo,alto,bajo,bajo,alto,bajo,0.004633036923456871,8.935524157799086e-07,1.7407955083038177e-06,1.7931165897439035e-06,0.00012346979969108637,1.8614292053939404e-05,0.015402312789947293
43,2.0515591043391324e-06,0.01844137590019436,3.7833572624584e-08,-1.595208796098101e-05,bajo,alto,bajo,alto,bajo,alto,alto,-0.005758077083996324,-1.2273336895955251e-05,-1.419436121125004e-05,-1.407858674932718e-05,-0.00016472774262791634,-2.3752346174406102e-05,-0.017518572692816092
106,1.361484972827902e-06,0.025949108996840706,3.532932195747193e-08,2.6652071531933587e-05,alto,alto,bajo,alto,bajo,alto,bajo,0.009917312489544569,1.5049183564867133e-05,2.1110247158726597e-05,2.0036026087975502e-05,0.00034250684605346114,6.949449566761562e-05,0.023976639597625048
